candidate_id,instrument,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,session_count,net_pnl,holdout_pnl,slippage_4_ticks_net_pnl,trades,trades_per_session,active_sessions,active_session_pct,win_rate,avg_trade,median_trade,profit_factor,max_drawdown,worst_day,worst_rolling_5_day,longest_losing_streak,long_net_pnl,short_net_pnl,best_day_concentration,best_trade_concentration,max_simultaneous_exposure,same_bar_stop_target_ambiguity_count,one_open_position_respected,beats_phase3b_benchmark_net,beats_phase3b_benchmark_slippage,label,ranking_score,risk_notes
MNQ_opening_range_failure_or5_tf1_mid_max2,MNQ,opening_range_failure,or5_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=5;target=mid,63,-210.20500000000465,592.1100000000014,-546.2050000000047,112,1.7777777777777777,58,0.9206349206349206,0.5535714285714286,-1.8768303571428986,17.634999999999998,0.951260484717093,-1402.3850000000077,-236.3300000000058,-474.29999999999416,6,-471.965000000013,261.76000000000874,1.0,1.0,1,0,True,False,False,rejected,-2.4599,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf2_opposite_max1,MNQ,opening_range_failure,or10_tf2_opposite_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,-3.520000000013269,214.29999999998972,-177.5200000000134,58,0.9206349206349206,58,0.9206349206349206,0.3448275862068966,-0.06068965517264257,-82.2900000000029,0.9991928863941715,-1429.4800000000046,-241.66500000000292,-654.0499999999986,8,60.9549999999839,-64.47499999999717,1.0,1.0,1,0,True,False,False,rejected,-3.1682,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or30_tf5_mid_stop_after_first_loser,MGC,opening_range_failure,or30_tf5_mid_stop_after_first_loser,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=1.0;or_minutes=30;target=mid,63,266.45000000010504,417.39000000000635,-183.54999999989502,75,1.1904761904761905,56,0.8888888888888888,0.5466666666666666,3.5526666666680673,16.279999999998182,1.0896223717890874,-699.8399999999069,-226.77000000000473,-425.2399999999953,4,-1125.9799999999407,1392.4300000000458,1.18138487521065,1.18138487521065,1,0,True,False,False,interesting_but_needs_validation,-4.7012,fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or35_tf2_mid_max1,MNQ,opening_range_failure,or35_tf2_mid_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=35;target=mid,63,-158.86999999998739,827.299999999997,-317.8699999999874,53,0.8412698412698413,53,0.8412698412698413,0.4528301886792453,-2.997547169811083,-86.81499999999708,0.9641790169804161,-1213.4849999999858,-328.89000000000146,-607.7,5,909.6200000000013,-1068.4899999999886,1.0,1.0,1,0,True,False,False,rejected,-6.4071,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf3_mid_stop_after_first_loser,MNQ,opening_range_failure,or60_tf3_mid_stop_after_first_loser,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,-6.625000000000455,408.299999999997,-156.62500000000045,50,0.7936507936507936,43,0.6825396825396826,0.46,-0.13250000000000908,-37.74,0.9984951236326924,-1394.9749999999972,-334.1650000000029,-833.7999999999986,8,-570.5800000000002,563.9549999999998,1.0,1.0,1,0,True,False,False,rejected,-7.2447,negative net PnL; fails 4-tick slippage; active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf1_mid_max1,MNQ,opening_range_failure,or10_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=10;target=mid,63,-60.77000000001313,104.87499999999416,-234.77000000001317,58,0.9206349206349206,58,0.9206349206349206,0.5344827586206896,-1.0477586206898815,34.885,0.9792351481934507,-695.8200000000015,-200.76500000000146,-553.0499999999985,5,441.1299999999868,-501.8999999999999,1.0,1.0,1,0,True,False,False,rejected,-7.4495,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf2_mid_stop_after_first_loser,MNQ,opening_range_failure,or60_tf2_mid_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,-122.02500000000191,331.299999999997,-272.0250000000019,50,0.7936507936507936,44,0.6984126984126984,0.46,-2.4405000000000383,-77.66499999999927,0.9731695545629349,-1540.8999999999974,-425.1650000000029,-818.7999999999986,8,-454.4299999999987,332.4049999999968,1.0,1.0,1,0,True,False,False,rejected,-9.1693,negative net PnL; fails 4-tick slippage; active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf2_mid_stop_after_first_loser,MNQ,opening_range_failure,or15_tf2_mid_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,-32.25999999998737,402.55000000000564,-299.2599999999874,89,1.4126984126984128,61,0.9682539682539683,0.5955056179775281,-0.36247191011221763,31.009999999999998,0.9936258160378132,-910.305000000003,-380.365,-694.0800000000015,4,-72.93999999999139,40.68000000000404,1.0,1.0,1,0,True,False,False,rejected,-9.8445,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf5_opposite_stop_after_first_loser,MNQ,opening_range_failure,or15_tf5_opposite_stop_after_first_loser,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=15;target=opposite,63,-86.93499999998471,914.1249999999984,-323.9349999999847,79,1.253968253968254,59,0.9365079365079365,0.4050632911392405,-1.10044303797449,-85.115,0.9874502959686076,-1270.3800000000044,-370.1650000000029,-705.6800000000073,7,588.0850000000055,-675.0199999999902,1.0,1.0,1,0,True,False,False,rejected,-10.6388,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or35_tf2_mid_stop_after_first_loser,MNQ,opening_range_failure,or35_tf2_mid_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=35;target=mid,63,-73.89999999998895,1519.474999999997,-268.89999999998884,65,1.0317460317460319,53,0.8412698412698413,0.47692307692307695,-1.1369230769229068,-72.96499999999854,0.9860518929978263,-1532.0999999999888,-328.89000000000146,-607.7,5,556.9450000000027,-630.8449999999916,1.0,1.0,1,0,True,False,False,rejected,-10.6783,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or20_tf3_mid_stop_after_first_loser,MNQ,opening_range_failure,or20_tf3_mid_stop_after_first_loser,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=20;target=mid,63,-9.694999999980041,1697.1700000000071,-258.69499999998004,83,1.3174603174603174,59,0.9365079365079365,0.5301204819277109,-0.11680722891542218,14.26,0.998171577507107,-1904.7799999999872,-281.615,-881.2049999999942,3,753.0000000000014,-762.6949999999813,1.0,1.0,1,0,True,False,False,rejected,-10.9641,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or5_tf5_opposite_max1,MNQ,opening_range_failure,or5_tf5_opposite_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=5;target=opposite,63,380.2199999999938,-254.93999999999568,209.21999999999377,57,0.9047619047619048,57,0.9047619047619048,0.43859649122807015,6.670526315789364,-41.18999999999709,1.11216657128191,-877.5049999999972,-328.0649999999971,-646.3999999999971,7,292.28499999998684,87.93500000000711,1.0987323128715134,1.0987323128715134,1,0,True,False,False,watchlist,-11.4552,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or5_tf2_opposite_max1,MNQ,opening_range_failure,or5_tf2_opposite_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=5;target=opposite,63,-169.7450000000191,64.5099999999941,-343.7450000000192,58,0.9206349206349206,58,0.9206349206349206,0.3620689655172414,-2.9266379310348123,-71.76500000000145,0.9601369591177464,-1321.0450000000046,-299.6650000000029,-563.649999999997,6,-80.48000000001184,-89.26500000000742,1.0,1.0,1,0,True,False,False,rejected,-13.2104,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_time_of_day_0930-1030_fade,MNQ,time_of_day,0930-1030_fade,5,1m,09:30-10:30 fade,window range,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=fade;rr=1.5;tick_size=0.25;window=09:30-10:30,63,376.5499999999997,-754.1600000000001,211.5499999999996,55,0.873015873015873,55,0.873015873015873,0.36363636363636365,6.846363636363631,-56.24,1.1012122352435225,-814.9000000000001,-276.74,-744.6999999999999,8,1231.9699999999998,-855.4200000000003,1.0204753684769625,1.0204753684769625,1,1,True,False,False,watchlist,-14.0883,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf2_mid_max2,MNQ,opening_range_failure,or10_tf2_mid_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=10;target=mid,63,-354.4250000000163,530.3999999999897,-684.4250000000166,110,1.746031746031746,58,0.9206349206349206,0.5636363636363636,-3.222045454545603,21.009999999999998,0.9318124320024136,-1168.6100000000074,-366.58000000000584,-877.450000000003,6,179.23499999997955,-533.6599999999956,1.0,1.0,1,0,True,False,False,rejected,-14.5636,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf5_mid_max1,MNQ,opening_range_failure,or15_tf5_mid_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,-192.45999999999583,198.00999999999414,-369.4599999999957,59,0.9365079365079365,59,0.9365079365079365,0.5423728813559322,-3.262033898305014,7.51,0.9405029090077236,-702.3499999999957,-370.1650000000029,-512.6499999999971,3,294.32499999999686,-486.78499999999286,1.0,1.0,1,0,True,False,False,rejected,-14.832,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf3_half_range_1R,MGC,opening_range_breakout,or30_tf3_half_range_1R,3,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=1R,63,315.7999999999231,-450.92000000001093,-44.200000000076784,60,0.9523809523809523,56,0.8888888888888888,0.5166666666666667,5.263333333332052,58.53000000000637,1.0770454368022302,-768.3000000000095,-390.2199999999982,-657.5399999999909,5,-1209.9400000000335,1525.7399999999573,0.8906903103232002,0.8906903103232002,1,0,True,False,False,interesting_but_needs_validation,-15.5749,negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf15_half_range_2R,MNQ,opening_range_breakout,or30_tf15_half_range_2R,15,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=2R,63,846.8099999999995,-805.1400000000001,678.8099999999995,56,0.8888888888888888,53,0.8412698412698413,0.44642857142857145,15.121607142857133,-53.24,1.1125150972802973,-2452.87,-739.24,-1852.2,7,-517.1500000000003,1363.9599999999998,1.1705813582739937,1.1705813582739937,1,0,True,False,False,watchlist,-17.4629,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf3_mid_max1,MNQ,opening_range_failure,or10_tf3_mid_max1,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=10;target=mid,63,-338.25499999999744,194.174999999997,-509.25499999999744,57,0.9047619047619048,57,0.9047619047619048,0.5263157894736842,-5.9342982456139906,9.76,0.8879785266372046,-873.5450000000017,-249.9399999999971,-540.0249999999971,4,826.7299999999925,-1164.98499999999,1.0,1.0,1,0,True,False,False,rejected,-18.3199,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_first_hour_range_tf5_failed_extension,MNQ,first_hour_range,tf5_failed_extension,5,1m,failed_extension,first-hour range based,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=failed_extension;rr=1.5;tick_size=0.25,63,-259.8300000000001,107.58999999999999,-385.83,42,0.6666666666666666,42,0.6666666666666666,0.2619047619047619,-6.186428571428574,-43.74,0.8785523314512208,-972.0000000000002,-170.74,-431.7,9,197.89999999999992,-457.7299999999999,1.0,1.0,1,0,True,False,False,rejected,-18.3429,negative net PnL; fails 4-tick slippage; active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MGC_vwap_pullback_trend_tf15_vwap_1.5R,MGC,vwap_pullback_trend,tf15_vwap_1.5R,15,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=vwap;rr=1.5;tick_size=0.1,63,432.86000000013723,-948.5199999999754,-89.13999999986268,87,1.380952380952381,56,0.8888888888888888,0.4367816091954023,4.975402298852152,-53.22,1.082280574363521,-1147.0800000000256,-256.22000000000185,-817.7600000000346,10,-692.1999999999528,1125.0600000000904,1.0575705770916155,1.0575705770916155,1,0,True,False,False,interesting_but_needs_validation,-18.6323,negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or30_tf1_opposite_max2,MGC,opening_range_failure,or30_tf1_opposite_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;target=opposite,63,-47.57999999996753,239.32000000002904,-581.5799999999674,89,1.4126984126984128,59,0.9365079365079365,0.33707865168539325,-0.5346067415726689,-71.3200000000131,0.991680334605127,-1626.7599999999743,-289.9399999999991,-611.5200000000026,10,-1067.6499999999771,1020.0700000000093,1.0,1.0,1,0,True,False,False,rejected,-20.4859,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf2_mid_max1,MNQ,opening_range_failure,or10_tf2_mid_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=10;target=mid,63,-443.8950000000132,222.8999999999956,-617.8950000000133,58,0.9206349206349206,58,0.9206349206349206,0.5172413793103449,-7.653362068965746,6.01,0.8535819071509471,-973.6800000000089,-216.79000000000292,-525.7,4,23.47999999998538,-467.3749999999984,1.0,1.0,1,0,True,False,False,rejected,-20.5375,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_time_of_day_1500-1555_fade,MGC,time_of_day,1500-1555_fade,5,1m,15:00-15:55 fade,window range,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=fade;rr=1.5;tick_size=0.1;window=15:00-15:55,63,-116.77999999989171,59.520000000026386,-410.77999999989174,49,0.7777777777777778,49,0.7777777777777778,0.3469387755102041,-2.383265306120239,-16.220000000001818,0.8600666235292513,-381.299999999909,-67.21999999999636,-169.09999999999272,6,-212.87999999991635,96.10000000002458,1.0,1.0,1,0,True,False,False,rejected,-20.866,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf1_mid_max2,MNQ,opening_range_failure,or60_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,273.9899999999966,435.799999999997,111.9899999999966,54,0.8571428571428571,44,0.6984126984126984,0.5,5.073888888888826,-24.914999999999274,1.059462474336882,-1224.8600000000001,-375.53000000000293,-844.3050000000001,7,-163.65999999999872,437.64999999999543,1.6424322055549676,1.6424322055549676,1,0,True,False,False,watchlist,-22.059,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf3_opposite_stop_after_first_loser,MNQ,opening_range_failure,or10_tf3_opposite_stop_after_first_loser,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,-20.14499999998884,-135.48500000000013,-254.1449999999889,78,1.2380952380952381,57,0.9047619047619048,0.38461538461538464,-0.2582692307690877,-72.115,0.9966795479438189,-998.0199999999986,-249.9399999999971,-711.19,7,1052.8750000000011,-1073.0199999999902,1.0,1.0,1,0,True,False,False,rejected,-22.2678,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf5_mid_stop_after_first_loser,MNQ,opening_range_failure,or15_tf5_mid_stop_after_first_loser,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,-477.02999999998724,473.0199999999984,-738.0299999999872,87,1.380952380952381,59,0.9365079365079365,0.5517241379310345,-5.483103448275715,6.76,0.896903183697466,-865.9549999999987,-370.1650000000029,-681.2399999999957,4,66.70000000000266,-543.72999999999,1.0,1.0,1,0,True,False,False,rejected,-22.7485,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf5_opposite_max1,MNQ,opening_range_failure,or15_tf5_opposite_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=15;target=opposite,63,-168.0099999999918,88.90999999999553,-345.0099999999918,59,0.9365079365079365,59,0.9365079365079365,0.4067796610169492,-2.847627118643929,-91.08999999999854,0.9688162962275548,-848.4199999999972,-370.1650000000029,-657.4750000000015,6,559.6249999999998,-727.6349999999916,1.0,1.0,1,0,True,False,False,rejected,-23.7269,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or30_tf5_opposite_max2,MGC,opening_range_failure,or30_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;target=opposite,63,-237.8999999999205,570.1499999999979,-717.8999999999204,80,1.2698412698412698,56,0.8888888888888888,0.3875,-2.9737499999990065,-66.01999999999518,0.9529663429601901,-1853.7599999999325,-435.54000000000764,-662.7899999999963,6,-1523.7399999999482,1285.8400000000277,1.0,1.0,1,0,True,False,False,rejected,-23.9721,negative net PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
